Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
04/30/2019,582.25,582.25,582.25,582.25,18.75,+3.33%,0,0
04/29/2019,563.5,563.5,563.5,563.5,-6.25,-1.10%,0,0
04/26/2019,569.75,569.75,569.75,569.75,-0.75,-0.13%,0,0
04/25/2019,570.5,570.5,570.5,570.5,-1,-0.17%,0,0
04/24/2019,571.5,571.5,571.5,571.5,4.5,+0.79%,0,0
04/23/2019,567,567,567,567,-3.5,-0.61%,0,0
04/22/2019,570.5,570.5,570.5,570.5,2.5,+0.44%,0,0
04/18/2019,568,568,568,568,-5,-0.87%,0,0
04/17/2019,573,573,573,573,3.5,+0.61%,0,0
04/16/2019,569.5,569.5,569.5,569.5,-1.5,-0.26%,0,0
04/15/2019,571,571,571,571,-3.75,-0.65%,0,0
04/12/2019,574.75,574.75,574.75,574.75,-1.75,-0.30%,0,0
04/11/2019,576.5,576.5,576.5,576.5,-8.25,-1.41%,0,0
04/10/2019,584.75,584.75,584.75,584.75,-10,-1.68%,0,0
04/09/2019,594.75,594.75,594.75,594.75,1,+0.17%,0,0
04/08/2019,593.75,593.75,593.75,593.75,-3.75,-0.63%,0,0
04/05/2019,597.5,597.5,597.5,597.5,3.25,+0.55%,0,0
04/04/2019,594.25,594.25,594.25,594.25,6.25,+1.06%,0,0
04/03/2019,588,588,588,588,1,+0.17%,0,0
04/02/2019,587,587,587,587,5.75,+0.99%,0,0
04/01/2019,581.25,581.25,581.25,581.25,7.5,+1.31%,0,0
03/29/2019,573.75,573.75,573.75,573.75,5.75,+1.01%,0,0
03/28/2019,568,568,568,568,-8,-1.39%,0,0
03/27/2019,576,576,576,576,11.5,+2.04%,0,0
03/26/2019,564.5,564.5,564.5,564.5,-6.5,-1.14%,0,0
03/25/2019,571,571,571,571,-7.25,-1.25%,0,0
03/22/2019,578.25,578.25,578.25,578.25,-6.5,-1.11%,0,0
03/21/2019,584.75,584.75,584.75,584.75,12.25,+2.14%,0,0
03/20/2019,572.5,572.5,572.5,572.5,4,+0.70%,0,0
03/19/2019,568.5,568.5,568.5,568.5,8.75,+1.56%,0,0
03/18/2019,559.75,559.75,559.75,559.75,2.25,+0.40%,0,0
03/15/2019,557.5,557.5,557.5,557.5,2,+0.36%,0,0
03/14/2019,555.5,555.5,555.5,555.5,5.75,+1.05%,0,0
03/13/2019,549.75,549.75,549.75,549.75,2.25,+0.41%,0,0
03/12/2019,547.5,547.5,547.5,547.5,1,+0.18%,0,0
03/11/2019,546.5,546.5,546.5,546.5,-3,-0.55%,0,0
03/08/2019,549.5,549.5,549.5,549.5,-0.25,-0.05%,0,0
03/07/2019,549.75,549.75,549.75,549.75,1.75,+0.32%,0,0
03/06/2019,548,548,548,548,-1,-0.18%,0,0
03/05/2019,549,549,549,549,3.25,+0.60%,0,0
03/04/2019,545.75,545.75,545.75,545.75,-3,-0.55%,0,0
03/01/2019,548.75,548.75,548.75,548.75,13.5,+2.52%,0,0
02/28/2019,535.25,535.25,535.25,535.25,1,+0.19%,0,0
02/27/2019,534.25,534.25,534.25,534.25,-4,-0.74%,0,0
02/26/2019,538.25,538.25,538.25,538.25,-9.75,-1.78%,0,0
02/25/2019,548,548,548,548,0.75,+0.14%,0,0
02/22/2019,547.25,547.25,547.25,547.25,-3.75,-0.68%,0,0
02/21/2019,551,551,551,551,6,+1.10%,0,0
02/20/2019,545,545,545,545,-5,-0.91%,0,0
02/19/2019,550,550,550,550,5.5,+1.01%,0,0
02/15/2019,544.5,544.5,544.5,544.5,-1.5,-0.27%,0,0
02/14/2019,546,546,546,546,1.5,+0.28%,0,0
02/13/2019,544.5,544.5,544.5,544.5,-0.75,-0.14%,0,0
02/12/2019,545.25,545.25,545.25,545.25,-0.5,-0.09%,0,0
02/11/2019,545.75,545.75,545.75,545.75,-2,-0.37%,0,0
02/08/2019,547.75,547.75,547.75,547.75,-8.75,-1.57%,0,0
02/07/2019,556.5,556.5,556.5,556.5,2.75,+0.50%,0,0
02/06/2019,553.75,553.75,553.75,553.75,0,0.00%,0,0
02/05/2019,553.75,553.75,553.75,553.75,0,0.00%,0,0
02/04/2019,553.75,553.75,553.75,553.75,-1.5,-0.27%,0,0
02/01/2019,555.25,555.25,555.25,555.25,0,0.00%,0,0
01/31/2019,555.25,555.25,555.25,555.25,4.5,+0.82%,0,0
01/30/2019,550.75,550.75,550.75,550.75,-0.5,-0.09%,0,0
01/29/2019,551.25,551.25,551.25,551.25,-18,-3.16%,0,0
01/28/2019,569.25,569.25,569.25,569.25,22.25,+4.07%,0,0
01/25/2019,547,547,547,547,1.25,+0.23%,0,0
01/24/2019,545.75,545.75,545.75,545.75,3.75,+0.69%,0,0
01/23/2019,542,542,542,542,2.25,+0.42%,0,0
01/22/2019,539.75,539.75,539.75,539.75,2.75,+0.51%,0,0
01/18/2019,537,537,537,537,2,+0.37%,0,0
01/17/2019,535,535,535,535,5,+0.94%,0,0
01/16/2019,530,530,530,530,1.5,+0.28%,0,0
01/15/2019,528.5,528.5,528.5,528.5,-3,-0.56%,0,0
01/14/2019,531.5,531.5,531.5,531.5,-9.75,-1.80%,0,0
01/11/2019,541.25,541.25,541.25,541.25,2.5,+0.46%,0,0
01/10/2019,538.75,538.75,538.75,538.75,2.5,+0.47%,0,0
01/09/2019,536.25,536.25,536.25,536.25,3.5,+0.66%,0,0
01/08/2019,532.75,532.75,532.75,532.75,3.5,+0.66%,0,0
01/07/2019,529.25,529.25,529.25,529.25,0,0.00%,0,0
01/04/2019,529.25,529.25,529.25,529.25,6.25,+1.20%,0,0
01/03/2019,523,523,523,523,-4.25,-0.81%,0,0
01/02/2019,527.25,527.25,527.25,527.25,7.5,+1.44%,0,0
12/31/2018,519.75,519.75,519.75,519.75,1.75,+0.34%,0,0
